Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
434297,,24/12/2020,,,,Kondagaon,Chhattisgarh,CT,13,Recovered,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434298,,24/12/2020,,,,Dakshin Bastar Dantewada,Chhattisgarh,CT,6,Recovered,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434299,,24/12/2020,,,,Sukma,Chhattisgarh,CT,1,Recovered,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434300,,24/12/2020,,,,Uttar Bastar Kanker,Chhattisgarh,CT,16,Recovered,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434301,,24/12/2020,,,,Bijapur,Chhattisgarh,CT,1,Recovered,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434302,,24/12/2020,,,,Durg,Chhattisgarh,CT,2,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434303,,24/12/2020,,,,Balod,Chhattisgarh,CT,2,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434304,,24/12/2020,,,,Kabeerdham,Chhattisgarh,CT,2,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434305,,24/12/2020,,,,Raipur,Chhattisgarh,CT,4,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434306,,24/12/2020,,,,Dhamtari,Chhattisgarh,CT,1,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434307,,24/12/2020,,,,Baloda Bazar,Chhattisgarh,CT,1,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434308,,24/12/2020,,,,Raigarh,Chhattisgarh,CT,5,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434309,,24/12/2020,,,,Korba,Chhattisgarh,CT,2,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434310,,24/12/2020,,,,Janjgir Champa,Chhattisgarh,CT,1,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434311,,24/12/2020,,,,Mungeli,Chhattisgarh,CT,1,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434312,,24/12/2020,,,,Surajpur,Chhattisgarh,CT,1,Deceased,,,http://twitter.com/HealthCgGov/status/1342137198720610304,,,,,,
434313,,24/12/2020,,,,Dimapur,Nagaland,NL,6,Hospitalized,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,,,,,,
434314,,24/12/2020,,,,Kohima,Nagaland,NL,5,Hospitalized,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,,,,,,
434315,,24/12/2020,,,,Mokokchung,Nagaland,NL,2,Hospitalized,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,,,,,,
434316,,24/12/2020,,,,Kohima,Nagaland,NL,2,Migrated_Other,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,,,,,,
434317,,24/12/2020,,,,Kohima,Nagaland,NL,64,Recovered,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,https://twitter.com/pangnyu/status/1342057818107518977,,,,,
434318,,24/12/2020,,,,Peren,Nagaland,NL,11,Recovered,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,https://twitter.com/pangnyu/status/1342057818107518977,,,,,
434319,,24/12/2020,,,,Dimapur,Nagaland,NL,8,Recovered,,,https://twitter.com/MyGovNagaland/status/1342116083008868357,,,,,,
434320,,24/12/2020,,,,Almora,Uttarakhand,UT,38,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434321,,24/12/2020,,,,Chamoli,Uttarakhand,UT,2,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434322,,24/12/2020,,,,Champawat,Uttarakhand,UT,12,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434323,,24/12/2020,,,,Dehradun,Uttarakhand,UT,143,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434324,,24/12/2020,,,,Haridwar,Uttarakhand,UT,61,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434325,,24/12/2020,,,,Nainital,Uttarakhand,UT,103,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434326,,24/12/2020,,,,Pauri Garhwal,Uttarakhand,UT,17,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434327,,24/12/2020,,,,Pithoragarh,Uttarakhand,UT,31,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434328,,24/12/2020,,,,Rudraprayag,Uttarakhand,UT,2,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434329,,24/12/2020,,,,Tehri Garhwal,Uttarakhand,UT,7,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434330,,24/12/2020,,,,Udham Singh Nagar,Uttarakhand,UT,12,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434331,,24/12/2020,,,,Uttarkashi,Uttarakhand,UT,8,Hospitalized,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434332,,24/12/2020,,,,Almora,Uttarakhand,UT,19,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434333,,24/12/2020,,,,Chamoli,Uttarakhand,UT,17,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434334,,24/12/2020,,,,Dehradun,Uttarakhand,UT,168,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434335,,24/12/2020,,,,Haridwar,Uttarakhand,UT,30,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434336,,24/12/2020,,,,Nainital,Uttarakhand,UT,104,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434337,,24/12/2020,,,,Pauri Garhwal,Uttarakhand,UT,38,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434338,,24/12/2020,,,,Pithoragarh,Uttarakhand,UT,73,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434339,,24/12/2020,,,,Rudraprayag,Uttarakhand,UT,12,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434340,,24/12/2020,,,,Tehri Garhwal,Uttarakhand,UT,5,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434341,,24/12/2020,,,,Udham Singh Nagar,Uttarakhand,UT,108,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434342,,24/12/2020,,,,Uttarkashi,Uttarakhand,UT,5,Recovered,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434343,,24/12/2020,,,,Almora,Uttarakhand,UT,1,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434344,,24/12/2020,,,,Bageshwar,Uttarakhand,UT,1,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434345,,24/12/2020,,,,Dehradun,Uttarakhand,UT,3,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434346,,24/12/2020,,,,Nainital,Uttarakhand,UT,1,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434347,,24/12/2020,,,,Pithoragarh,Uttarakhand,UT,3,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434348,,24/12/2020,,,,Udham Singh Nagar,Uttarakhand,UT,2,Deceased,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434349,,24/12/2020,,,,Almora,Uttarakhand,UT,4,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434350,,24/12/2020,,,,Chamoli,Uttarakhand,UT,2,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434351,,24/12/2020,,,,Dehradun,Uttarakhand,UT,5,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434352,,24/12/2020,,,,Haridwar,Uttarakhand,UT,3,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434353,,24/12/2020,,,,Nainital,Uttarakhand,UT,2,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434354,,24/12/2020,,,,Tehri Garhwal,Uttarakhand,UT,4,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434355,,24/12/2020,,,,Udham Singh Nagar,Uttarakhand,UT,1,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434356,,24/12/2020,,,,Uttarkashi,Uttarakhand,UT,1,Migrated_Other,,,https://health.uk.gov.in/files/24-12-2020Health_Bulletin_2.pdf,https://twitter.com/PIBDehradun/status/1342091423018078208,,,,,
434357,,24/12/2020,,,,Bilaspur,Himachal Pradesh,HP,22,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434358,,24/12/2020,,,,Hamirpur,Himachal Pradesh,HP,22,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434359,,24/12/2020,,,,Kangra,Himachal Pradesh,HP,76,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434360,,24/12/2020,,,,Chamba,Himachal Pradesh,HP,26,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434361,,24/12/2020,,,,Kinnaur,Himachal Pradesh,HP,7,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434362,,24/12/2020,,,,Kullu,Himachal Pradesh,HP,9,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434363,,24/12/2020,,,,Lahaul and Spiti,Himachal Pradesh,HP,6,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434364,,24/12/2020,,,,Mandi,Himachal Pradesh,HP,102,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434365,,24/12/2020,,,,Shimla,Himachal Pradesh,HP,34,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434366,,24/12/2020,,,,Sirmaur,Himachal Pradesh,HP,10,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434367,,24/12/2020,,,,Solan,Himachal Pradesh,HP,42,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434368,,24/12/2020,,,,Una,Himachal Pradesh,HP,18,Hospitalized,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434369,,24/12/2020,,,,Bilaspur,Himachal Pradesh,HP,19,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434370,,24/12/2020,,,,Hamirpur,Himachal Pradesh,HP,23,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434371,,24/12/2020,,,,Kangra,Himachal Pradesh,HP,32,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434372,,24/12/2020,,,,Chamba,Himachal Pradesh,HP,23,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434373,,24/12/2020,,,,Kinnaur,Himachal Pradesh,HP,17,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434374,,24/12/2020,,,,Kullu,Himachal Pradesh,HP,13,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434375,,24/12/2020,,,,Lahaul and Spiti,Himachal Pradesh,HP,7,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434376,,24/12/2020,,,,Mandi,Himachal Pradesh,HP,101,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434377,,24/12/2020,,,,Shimla,Himachal Pradesh,HP,46,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434378,,24/12/2020,,,,Sirmaur,Himachal Pradesh,HP,36,Recovered,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434379,,24/12/2020,,,,Hamirpur,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434380,,24/12/2020,,,,Kangra,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434381,,24/12/2020,,,,Mandi,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434382,,24/12/2020,,,,Shimla,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434383,,24/12/2020,,,,Una,Himachal Pradesh,HP,1,Deceased,,,https://twitter.com/nhm_hp/status/1342134642967658499,,,,,,
434384,,24/12/2020,,,,Angul,Odisha,OR,36,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434385,,24/12/2020,,,,Balasore,Odisha,OR,14,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434386,,24/12/2020,,,,Bargarh,Odisha,OR,10,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434387,,24/12/2020,,,,Bhadrak,Odisha,OR,1,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434388,,24/12/2020,,,,Balangir,Odisha,OR,8,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434389,,24/12/2020,,,,Cuttack,Odisha,OR,20,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434390,,24/12/2020,,,,Deogarh,Odisha,OR,2,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434391,,24/12/2020,,,,Dhenkanal,Odisha,OR,5,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434392,,24/12/2020,,,,Ganjam,Odisha,OR,3,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434393,,24/12/2020,,,,Jagatsinghpur,Odisha,OR,10,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434394,,24/12/2020,,,,Jajpur,Odisha,OR,10,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434395,,24/12/2020,,,,Jharsuguda,Odisha,OR,6,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434396,,24/12/2020,,,,Kalahandi,Odisha,OR,9,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434397,,24/12/2020,,,,Kendrapara,Odisha,OR,11,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434398,,24/12/2020,,,,Kendujhar,Odisha,OR,3,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434399,,24/12/2020,,,,Khordha,Odisha,OR,30,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434400,,24/12/2020,,,,Koraput,Odisha,OR,1,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434401,,24/12/2020,,,,Malkangiri,Odisha,OR,3,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434402,,24/12/2020,,,,Mayurbhanj,Odisha,OR,13,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434403,,24/12/2020,,,,Nayagarh,Odisha,OR,3,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434404,,24/12/2020,,,,Nuapada,Odisha,OR,17,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434405,,24/12/2020,,,,Puri,Odisha,OR,19,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434406,,24/12/2020,,,,Rayagada,Odisha,OR,1,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434407,,24/12/2020,,,,Sambalpur,Odisha,OR,14,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434408,,24/12/2020,,,,Subarnapur,Odisha,OR,1,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434409,,24/12/2020,,,,Sundargarh,Odisha,OR,66,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434410,,24/12/2020,,,,State Pool,Odisha,OR,8,Recovered,,,https://twitter.com/HFWOdisha/status/1342124292306132994,,,,,,
434411,,24/12/2020,,,,Bokaro,Jharkhand,JH,17,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434412,,24/12/2020,,,,Chatra,Jharkhand,JH,1,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434413,,24/12/2020,,,,Deoghar,Jharkhand,JH,7,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434414,,24/12/2020,,,,Dhanbad,Jharkhand,JH,9,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434415,,24/12/2020,,,,Dumka,Jharkhand,JH,3,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434416,,24/12/2020,,,,East Singhbhum,Jharkhand,JH,24,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434417,,24/12/2020,,,,Giridih,Jharkhand,JH,3,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434418,,24/12/2020,,,,Godda,Jharkhand,JH,2,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434419,,24/12/2020,,,,Hazaribagh,Jharkhand,JH,5,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434420,,24/12/2020,,,,Jamtara,Jharkhand,JH,1,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434421,,24/12/2020,,,,Khunti,Jharkhand,JH,3,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434422,,24/12/2020,,,,Lohardaga,Jharkhand,JH,3,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434423,,24/12/2020,,,,Palamu,Jharkhand,JH,5,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434424,,24/12/2020,,,,Ramgarh,Jharkhand,JH,7,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434425,,24/12/2020,,,,Ranchi,Jharkhand,JH,78,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434426,,24/12/2020,,,,Simdega,Jharkhand,JH,5,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434427,,24/12/2020,,,,West Singhbhum,Jharkhand,JH,4,Hospitalized,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434428,,24/12/2020,,,,Bokaro,Jharkhand,JH,13,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434429,,24/12/2020,,,,Deoghar,Jharkhand,JH,3,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434430,,24/12/2020,,,,Dhanbad,Jharkhand,JH,22,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434431,,24/12/2020,,,,East Singhbhum,Jharkhand,JH,30,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434432,,24/12/2020,,,,Giridih,Jharkhand,JH,3,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434433,,24/12/2020,,,,Godda,Jharkhand,JH,1,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434434,,24/12/2020,,,,Hazaribagh,Jharkhand,JH,5,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434435,,24/12/2020,,,,Jamtara,Jharkhand,JH,13,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434436,,24/12/2020,,,,Khunti,Jharkhand,JH,6,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434437,,24/12/2020,,,,Koderma,Jharkhand,JH,9,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434438,,24/12/2020,,,,Latehar,Jharkhand,JH,3,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434439,,24/12/2020,,,,Lohardaga,Jharkhand,JH,3,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434440,,24/12/2020,,,,Palamu,Jharkhand,JH,6,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434441,,24/12/2020,,,,Ramgarh,Jharkhand,JH,6,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434442,,24/12/2020,,,,Ranchi,Jharkhand,JH,82,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434443,,24/12/2020,,,,Saraikela-Kharsawan,Jharkhand,JH,4,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434444,,24/12/2020,,,,Simdega,Jharkhand,JH,2,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434445,,24/12/2020,,,,West Singhbhum,Jharkhand,JH,2,Recovered,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434446,,24/12/2020,,,,Ranchi,Jharkhand,JH,2,Deceased,,,https://twitter.com/rnuddkranchi/status/1342145731532967937,,,,,,
434447,,24/12/2020,,,,,Sikkim,SK,32,Hospitalized,,,http://www.ptinews.com/news/12061345_32-fresh-cases-take-Sikkim-s-COVID-19-tally-to-5-664.html,https://t.me/indiacovid/31641,,,,,
434448,,24/12/2020,,,,,Sikkim,SK,9,Recovered,,,http://www.ptinews.com/news/12061345_32-fresh-cases-take-Sikkim-s-COVID-19-tally-to-5-664.html,https://t.me/indiacovid/31641,,,,,
434449,,24/12/2020,,,,Bagalkote,Karnataka,KA,1,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434450,,24/12/2020,,,,Ballari,Karnataka,KA,28,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434451,,24/12/2020,,,,Belagavi,Karnataka,KA,21,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434452,,24/12/2020,,,,Bengaluru Rural,Karnataka,KA,15,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434453,,24/12/2020,,,,Bengaluru Urban,Karnataka,KA,642,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434454,,24/12/2020,,,,Bidar,Karnataka,KA,8,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434455,,24/12/2020,,,,Chamarajanagara,Karnataka,KA,9,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434456,,24/12/2020,,,,Chikkaballapura,Karnataka,KA,27,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434457,,24/12/2020,,,,Chikkamagaluru,Karnataka,KA,10,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434458,,24/12/2020,,,,Chitradurga,Karnataka,KA,19,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434459,,24/12/2020,,,,Dakshina Kannada,Karnataka,KA,20,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434460,,24/12/2020,,,,Davanagere,Karnataka,KA,19,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434461,,24/12/2020,,,,Dharwad,Karnataka,KA,15,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434462,,24/12/2020,,,,Gadag,Karnataka,KA,10,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434463,,24/12/2020,,,,Hassan,Karnataka,KA,27,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434464,,24/12/2020,,,,Haveri,Karnataka,KA,2,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434465,,24/12/2020,,,,Kalaburagi,Karnataka,KA,18,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434466,,24/12/2020,,,,Kodagu,Karnataka,KA,6,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
434467,,24/12/2020,,,,Kolar,Karnataka,KA,11,Hospitalized,,,https://twitter.com/DHFWKA/status/1342153759728697344,,,,,,
